scenario,seed,episode,nodes,source_nodes,edges,density,average_degree,average_clustering_coefficient,graph_connected,average_shortest_path_length,effective_diameter,ego_component_size,ego_component_fraction,ego_degree,ego_degree_centrality,ego_betweenness_centrality,candidate_sources_within_1_hop,candidate_sources_within_2_hop,candidate_sources_within_3_hop,candidate_sources_within_4_hop,edge_count_OOR,edge_count_CLOR,edge_count_CWOR,edge_count_SOR,edge_count_POR,node_type_count_ego_device,node_type_count_environmental_sensor,node_type_count_infrastructure_sensor,node_type_count_opportunistic_object,node_type_count_personal_device,node_type_count_vehicle_sensor,node_type_count_wearable,capability_count_place,capability_count_activity,capability_count_env_load,capability_count_resource_state
nominal,17,9,61,60,97,0.053005464480874315,3.180327868852459,0.02185792349726776,True,3.607103825136612,5.0,61,1.0,7,0.11666666666666667,0.20667538989572892,7,31,54,60,3,14,36,24,20,1,16,14,19,2,8,1,45,21,36,18
degraded_ego,17,9,61,60,90,0.04918032786885246,2.9508196721311477,0.01643247462919594,True,3.746448087431694,5.0,61,1.0,8,0.13333333333333333,0.3268455743879474,8,32,55,60,3,17,26,17,27,1,16,14,19,2,8,1,38,13,40,24
ambiguous_local_context,17,9,61,60,102,0.05573770491803279,3.3442622950819674,0.04410616705698672,True,3.4595628415300546,5.0,61,1.0,5,0.08333333333333333,0.09903013182674192,5,29,52,60,4,9,28,33,28,1,16,14,19,2,8,1,38,17,40,19
noisy_untrusted_external,17,9,61,60,96,0.05245901639344262,3.1475409836065573,0.012021857923497267,True,3.5617486338797812,5.0,61,1.0,8,0.13333333333333333,0.2851100798134697,8,32,55,60,5,19,29,25,18,1,16,14,19,2,8,1,44,22,36,24
nominal,17,10,61,60,95,0.05191256830601093,3.1147540983606556,0.016939890710382512,True,3.648633879781421,5.0,61,1.0,8,0.13333333333333333,0.2912022566259854,8,32,55,60,3,14,26,31,21,1,16,14,19,2,8,1,40,17,44,23
degraded_ego,17,10,61,60,101,0.055191256830601096,3.3114754098360657,0.03589643507676294,True,3.5579234972677596,5.0,61,1.0,5,0.08333333333333333,0.1405414108803939,5,29,52,60,3,15,30,30,23,1,16,14,19,2,8,1,44,22,41,20
ambiguous_local_context,17,10,61,60,84,0.04590163934426229,2.7540983606557377,0.019437939110070256,True,3.963934426229508,6.0,61,1.0,5,0.08333333333333333,0.2959529516309178,5,29,52,60,3,10,24,27,20,1,16,14,19,2,8,1,44,19,35,22
noisy_untrusted_external,17,10,61,60,96,0.05245901639344262,3.1475409836065573,0.022521467603434816,True,3.6956284153005465,5.0,61,1.0,7,0.11666666666666667,0.29341045646130387,7,31,54,60,3,16,35,20,22,1,16,14,19,2,8,1,41,15,45,25
nominal,17,11,61,60,94,0.05136612021857923,3.081967213114754,0.020218579234972674,True,3.7792349726775956,5.0,61,1.0,7,0.11666666666666667,0.3222401578333782,7,31,54,60,3,11,32,28,20,1,16,14,19,2,8,1,43,21,37,15
degraded_ego,17,11,61,60,98,0.053551912568306013,3.2131147540983607,0.014246682279469165,True,3.5765027322404372,5.0,61,1.0,8,0.13333333333333333,0.28071671736925985,8,32,55,60,4,17,30,29,18,1,16,14,19,2,8,1,36,18,34,18
ambiguous_local_context,17,11,61,60,96,0.05245901639344262,3.1475409836065573,0.0516783762685402,True,3.6808743169398905,5.0,61,1.0,5,0.08333333333333333,0.15447964308133802,5,29,52,60,3,17,26,29,21,1,16,14,19,2,8,1,44,15,39,18
noisy_untrusted_external,17,11,61,60,79,0.04316939890710383,2.5901639344262297,0.04449648711943793,True,4.191803278688525,6.0,61,1.0,5,0.08333333333333333,0.42286252354048953,5,29,52,60,3,10,27,19,20,1,16,14,19,2,8,1,38,18,44,23
nominal,17,12,61,60,96,0.05245901639344262,3.1475409836065573,0.027868852459016394,True,3.599453551912568,5.0,61,1.0,6,0.1,0.20278024392431182,6,30,53,60,3,12,29,30,22,1,16,14,19,2,8,1,39,19,37,23
degraded_ego,17,12,61,60,101,0.055191256830601096,3.3114754098360657,0.015300546448087432,True,3.4945355191256833,5.0,61,1.0,6,0.1,0.13032463456192267,6,30,53,60,4,20,29,19,29,1,16,14,19,2,8,1,49,18,39,19
ambiguous_local_context,17,12,61,60,92,0.05027322404371585,3.0163934426229506,0.026073380171740827,True,3.7289617486338797,5.0,61,1.0,5,0.08333333333333333,0.15802932472423997,5,29,52,60,3,12,28,29,20,1,16,14,19,2,8,1,31,17,44,22
noisy_untrusted_external,17,12,61,60,95,0.05191256830601093,3.1147540983606556,0.006557377049180327,True,3.577049180327869,5.0,61,1.0,7,0.11666666666666667,0.22947972460684324,7,31,54,60,3,11,29,31,21,1,16,14,19,2,8,1,47,16,38,24
nominal,17,13,61,60,96,0.05245901639344262,3.1475409836065573,0.03957845433255269,True,3.6508196721311474,5.0,61,1.0,5,0.08333333333333333,0.16111424984306338,5,29,52,60,3,14,33,21,25,1,16,14,19,2,8,1,45,17,33,19
degraded_ego,17,13,61,60,92,0.05027322404371585,3.0163934426229506,0.016627634660421546,True,3.703825136612022,5.0,61,1.0,5,0.08333333333333333,0.16205609362389034,5,29,52,60,3,10,31,18,30,1,16,14,19,2,8,1,35,15,39,25
ambiguous_local_context,17,13,61,60,98,0.053551912568306013,3.2131147540983607,0.029117876658860262,True,3.6524590163934425,5.0,61,1.0,7,0.11666666666666667,0.24484194242668816,7,31,54,60,3,10,31,21,33,1,16,14,19,2,8,1,37,20,39,19
noisy_untrusted_external,17,13,61,60,89,0.048633879781420766,2.918032786885246,0.02138953942232631,True,3.7699453551912567,5.0,61,1.0,6,0.1,0.22246794009505869,6,30,53,60,4,14,28,18,25,1,16,14,19,2,8,1,38,16,38,21
nominal,17,14,61,60,96,0.05245901639344262,3.1475409836065573,0.04839968774395004,True,3.6879781420765028,5.0,61,1.0,5,0.08333333333333333,0.18438099721998033,5,29,52,60,3,14,26,34,19,1,16,14,19,2,8,1,41,16,37,20
degraded_ego,17,14,61,60,92,0.05027322404371585,3.0163934426229506,0.009289617486338797,True,3.785792349726776,6.0,61,1.0,7,0.11666666666666667,0.3201780109407228,7,31,54,60,4,13,33,21,21,1,16,14,19,2,8,1,43,15,43,20
ambiguous_local_context,17,14,61,60,96,0.05245901639344262,3.1475409836065573,0.006010928961748634,True,3.646994535519126,5.0,61,1.0,8,0.13333333333333333,0.31957093126584657,8,32,55,60,3,14,33,26,20,1,16,14,19,2,8,1,35,18,44,22
noisy_untrusted_external,17,14,61,60,97,0.053005464480874315,3.180327868852459,0.050234192037470725,True,3.6174863387978142,5.0,61,1.0,5,0.08333333333333333,0.13967430560650904,5,29,52,60,3,10,31,30,23,1,16,14,19,2,8,1,40,20,38,20
nominal,17,15,61,60,83,0.0453551912568306,2.721311475409836,0.0,True,4.0158469945355195,6.0,61,1.0,8,0.13333333333333333,0.500779302304726,8,32,55,60,3,10,28,21,21,1,16,14,19,2,8,1,44,16,37,21
degraded_ego,17,15,61,60,99,0.054098360655737705,3.2459016393442623,0.03825136612021857,True,3.5628415300546448,5.0,61,1.0,8,0.13333333333333333,0.24819455654201428,8,32,55,60,4,14,29,29,23,1,16,14,19,2,8,1,38,19,39,20
ambiguous_local_context,17,15,61,60,94,0.05136612021857923,3.081967213114754,0.041217798594847775,True,3.739344262295082,5.0,61,1.0,5,0.08333333333333333,0.22794054344901798,5,29,52,60,3,15,31,21,24,1,16,14,19,2,8,1,35,12,38,21
noisy_untrusted_external,17,15,61,60,98,0.053551912568306013,3.2131147540983607,0.01826697892271663,True,3.6650273224043715,5.0,61,1.0,7,0.11666666666666667,0.2229855047651657,7,31,54,60,3,14,32,29,20,1,16,14,19,2,8,1,42,16,39,19
nominal,17,16,61,60,106,0.05792349726775956,3.4754098360655736,0.05171740827478532,True,3.4726775956284155,5.0,61,1.0,5,0.08333333333333333,0.13807352805122655,5,29,52,60,3,17,32,26,28,1,16,14,19,2,8,1,40,21,40,18
degraded_ego,17,16,61,60,106,0.05792349726775956,3.4754098360655736,0.034894613583138175,True,3.3836065573770493,5.0,61,1.0,6,0.1,0.11671240247511436,6,30,53,60,4,11,35,39,17,1,16,14,19,2,8,1,32,16,42,22
ambiguous_local_context,17,16,61,60,89,0.048633879781420766,2.918032786885246,0.03333333333333333,True,3.8316939890710384,6.0,61,1.0,5,0.08333333333333333,0.24690476190476182,5,29,52,60,4,8,28,29,20,1,16,14,19,2,8,1,42,19,40,18
noisy_untrusted_external,17,16,61,60,99,0.054098360655737705,3.2459016393442623,0.0048269581056466304,True,3.4775956284153007,5.0,61,1.0,5,0.08333333333333333,0.07744605049689794,5,29,52,60,3,14,30,27,25,1,16,14,19,2,8,1,39,18,36,27
nominal,17,17,61,60,93,0.05081967213114754,3.0491803278688523,0.005152224824355972,True,3.6639344262295084,5.0,61,1.0,5,0.08333333333333333,0.23228925656891763,5,29,52,60,3,12,30,26,22,1,16,14,19,2,8,1,37,16,40,22
degraded_ego,17,17,61,60,89,0.048633879781420766,2.918032786885246,0.015300546448087432,True,3.790710382513661,5.0,61,1.0,7,0.11666666666666667,0.37297865662272445,7,31,54,60,3,10,31,21,24,1,16,14,19,2,8,1,40,21,35,22
ambiguous_local_context,17,17,61,60,103,0.05628415300546448,3.377049180327869,0.0195160031225605,True,3.5562841530054645,5.0,61,1.0,7,0.11666666666666667,0.20901657821149347,7,31,54,60,4,15,31,30,23,1,16,14,19,2,8,1,36,21,37,23
noisy_untrusted_external,17,17,61,60,109,0.059562841530054644,3.5737704918032787,0.046448087431693985,True,3.3524590163934427,5.0,61,1.0,8,0.13333333333333333,0.1823449384890064,8,32,55,60,3,18,32,33,23,1,16,14,19,2,8,1,44,16,37,25
nominal,17,18,61,60,89,0.048633879781420766,2.918032786885246,0.019672131147540982,True,3.785792349726776,5.0,61,1.0,5,0.08333333333333333,0.24942180073536,5,29,52,60,3,12,29,22,23,1,16,14,19,2,8,1,46,15,29,26
degraded_ego,17,18,61,60,96,0.05245901639344262,3.1475409836065573,0.042622950819672135,True,3.6573770491803277,5.0,61,1.0,7,0.11666666666666667,0.23737970053536514,7,31,54,60,4,15,29,23,25,1,16,14,19,2,8,1,45,18,35,23
ambiguous_local_context,17,18,61,60,102,0.05573770491803279,3.3442622950819674,0.05269320843091335,True,3.425136612021858,5.0,61,1.0,5,0.08333333333333333,0.10724370419285673,5,29,52,60,4,17,32,28,21,1,16,14,19,2,8,1,43,13,36,20
noisy_untrusted_external,17,18,61,60,100,0.0546448087431694,3.278688524590164,0.027062190996617226,True,3.5349726775956283,5.0,61,1.0,5,0.08333333333333333,0.10607536217705706,5,29,52,60,4,9,30,29,28,1,16,14,19,2,8,1,36,14,39,19
nominal,17,19,61,60,90,0.04918032786885246,2.9508196721311477,0.005152224824355972,True,3.766120218579235,5.0,61,1.0,7,0.11666666666666667,0.29316384180790966,7,31,54,60,3,14,31,24,18,1,16,14,19,2,8,1,40,18,39,21
degraded_ego,17,19,61,60,102,0.05573770491803279,3.3442622950819674,0.030288836846213894,True,3.4797814207650273,5.0,61,1.0,8,0.13333333333333333,0.21310514344412654,8,32,55,60,3,12,30,37,20,1,16,14,19,2,8,1,42,15,42,19
ambiguous_local_context,17,19,61,60,90,0.04918032786885246,2.9508196721311477,0.009836065573770491,True,3.8098360655737706,5.0,61,1.0,7,0.11666666666666667,0.33351933377357107,7,31,54,60,3,16,32,17,22,1,16,14,19,2,8,1,41,15,36,18
noisy_untrusted_external,17,19,61,60,92,0.05027322404371585,3.0163934426229506,0.0,True,3.7868852459016393,6.0,61,1.0,8,0.13333333333333333,0.35868369859895277,8,32,55,60,3,11,31,22,25,1,16,14,19,2,8,1,36,22,40,22
nominal,17,20,61,60,94,0.05136612021857923,3.081967213114754,0.027478532396565183,True,3.6879781420765028,5.0,61,1.0,5,0.08333333333333333,0.11843203720322364,5,29,52,60,3,13,30,36,12,1,16,14,19,2,8,1,48,15,43,19
degraded_ego,17,20,61,60,108,0.05901639344262295,3.540983606557377,0.02576112412177986,True,3.398907103825137,5.0,61,1.0,6,0.1,0.13792405491558032,6,30,53,60,4,14,31,28,31,1,16,14,19,2,8,1,35,17,36,22
ambiguous_local_context,17,20,61,60,100,0.0546448087431694,3.278688524590164,0.012021857923497267,True,3.4918032786885247,5.0,61,1.0,8,0.13333333333333333,0.21938525692762983,8,32,55,60,4,13,31,29,23,1,16,14,19,2,8,1,48,19,37,19
noisy_untrusted_external,17,20,61,60,100,0.0546448087431694,3.278688524590164,0.014988290398126464,True,3.526775956284153,5.0,61,1.0,6,0.1,0.12882763187847932,6,30,53,60,3,16,29,32,20,1,16,14,19,2,8,1,41,20,37,22
nominal,17,21,61,60,92,0.05027322404371585,3.0163934426229506,0.00546448087431694,True,3.740983606557377,5.0,61,1.0,8,0.13333333333333333,0.3862501120975697,8,32,55,60,3,18,28,22,21,1,16,14,19,2,8,1,39,18,36,23
degraded_ego,17,21,61,60,100,0.0546448087431694,3.278688524590164,0.008743169398907104,True,3.545901639344262,5.0,61,1.0,8,0.13333333333333333,0.23423225236784556,8,32,55,60,3,12,29,20,36,1,16,14,19,2,8,1,37,22,41,20
ambiguous_local_context,17,21,61,60,99,0.054098360655737705,3.2459016393442623,0.025526932084309135,True,3.577049180327869,5.0,61,1.0,7,0.11666666666666667,0.23503304291439894,7,31,54,60,3,15,29,32,20,1,16,14,19,2,8,1,43,14,35,19
noisy_untrusted_external,17,21,61,60,96,0.05245901639344262,3.1475409836065573,0.0327088212334114,True,3.6639344262295084,5.0,61,1.0,5,0.08333333333333333,0.20215496368038743,5,29,52,60,3,16,22,35,20,1,16,14,19,2,8,1,44,17,39,21
nominal,17,22,61,60,104,0.05683060109289618,3.4098360655737703,0.03255269320843091,True,3.4120218579234973,5.0,61,1.0,5,0.08333333333333333,0.07413704155229577,5,29,52,60,6,15,24,26,33,1,16,14,19,2,8,1,45,18,35,20
degraded_ego,17,22,61,60,100,0.0546448087431694,3.278688524590164,0.004957064793130367,True,3.5060109289617487,5.0,61,1.0,8,0.13333333333333333,0.24613332681129307,8,32,55,60,3,13,33,31,20,1,16,14,19,2,8,1,38,21,40,26
ambiguous_local_context,17,22,61,60,94,0.05136612021857923,3.081967213114754,0.019672131147540982,True,3.6879781420765028,5.0,61,1.0,7,0.11666666666666667,0.23465805067499992,7,31,54,60,5,9,27,29,24,1,16,14,19,2,8,1,44,16,40,20
noisy_untrusted_external,17,22,61,60,87,0.047540983606557376,2.8524590163934427,0.05105386416861827,True,3.884153005464481,6.0,61,1.0,5,0.08333333333333333,0.19168415388754373,5,29,52,60,3,9,27,30,18,1,16,14,19,2,8,1,39,12,42,22
nominal,17,23,61,60,103,0.05628415300546448,3.377049180327869,0.019672131147540982,True,3.42568306010929,5.0,61,1.0,6,0.1,0.14444019414358394,6,30,53,60,3,17,27,34,22,1,16,14,19,2,8,1,35,19,35,20
degraded_ego,17,23,61,60,105,0.05737704918032787,3.442622950819672,0.030210772833723653,True,3.5081967213114753,5.0,61,1.0,5,0.08333333333333333,0.060975072617644906,5,29,52,60,3,20,31,31,20,1,16,14,19,2,8,1,46,18,32,21
ambiguous_local_context,17,23,61,60,96,0.05245901639344262,3.1475409836065573,0.04176424668227947,True,3.6038251366120218,5.0,61,1.0,5,0.08333333333333333,0.1831723612232087,5,29,52,60,4,8,29,31,24,1,16,14,19,2,8,1,37,20,39,25
noisy_untrusted_external,17,23,61,60,104,0.05683060109289618,3.4098360655737703,0.047853239656518345,True,3.419125683060109,5.0,61,1.0,5,0.08333333333333333,0.09340059187516812,5,29,52,60,3,10,31,33,27,1,16,14,19,2,8,1,45,22,38,24
nominal,17,24,61,60,101,0.055191256830601096,3.3114754098360657,0.024941451990632316,True,3.5278688524590165,5.0,61,1.0,7,0.11666666666666667,0.18195229127432525,7,31,54,60,3,18,25,28,27,1,16,14,19,2,8,1,45,15,37,22
degraded_ego,17,24,61,60,93,0.05081967213114754,3.0491803278688523,0.022404371584699455,True,3.696174863387978,5.0,61,1.0,6,0.1,0.2660377993005112,6,30,53,60,3,12,31,24,23,1,16,14,19,2,8,1,42,22,41,22
ambiguous_local_context,17,24,61,60,96,0.05245901639344262,3.1475409836065573,0.0464871194379391,True,3.710928961748634,5.0,61,1.0,5,0.08333333333333333,0.22040086090933553,5,29,52,60,3,10,30,28,25,1,16,14,19,2,8,1,45,20,43,25
noisy_untrusted_external,17,24,61,60,105,0.05737704918032787,3.442622950819672,0.05729898516783763,True,3.412568306010929,5.0,61,1.0,8,0.13333333333333333,0.2337153618509551,8,32,55,60,5,15,32,29,24,1,16,14,19,2,8,1,43,19,42,23
nominal,17,25,61,60,100,0.0546448087431694,3.278688524590164,0.012412177985948477,True,3.6098360655737705,5.0,61,1.0,7,0.11666666666666667,0.21774557520320229,7,31,54,60,4,14,31,25,26,1,16,14,19,2,8,1,40,21,37,23
degraded_ego,17,25,61,60,99,0.054098360655737705,3.2459016393442623,0.01717408274785324,True,3.5437158469945356,5.0,61,1.0,8,0.13333333333333333,0.24702089498699664,8,32,55,60,4,10,31,26,28,1,16,14,19,2,8,1,36,17,34,24
ambiguous_local_context,17,25,61,60,105,0.05737704918032787,3.442622950819672,0.019398907103825136,True,3.3901639344262295,5.0,61,1.0,5,0.08333333333333333,0.06818648551699401,5,29,52,60,3,14,32,34,22,1,16,14,19,2,8,1,46,13,31,24
noisy_untrusted_external,17,25,61,60,102,0.05573770491803279,3.3442622950819674,0.0338407494145199,True,3.430054644808743,5.0,61,1.0,5,0.08333333333333333,0.10740494126087345,5,29,52,60,3,16,25,31,27,1,16,14,19,2,8,1,39,19,37,18
nominal,17,26,61,60,91,0.04972677595628415,2.9836065573770494,0.021311475409836068,True,3.7901639344262295,5.099999999999909,61,1.0,8,0.13333333333333333,0.4029638597435208,8,32,55,60,4,15,27,31,14,1,16,14,19,2,8,1,40,15,41,22
degraded_ego,17,26,61,60,96,0.05245901639344262,3.1475409836065573,0.030601092896174863,True,3.601639344262295,5.0,61,1.0,6,0.1,0.17279748656867305,6,30,53,60,3,19,31,28,15,1,16,14,19,2,8,1,41,19,37,22
ambiguous_local_context,17,26,61,60,91,0.04972677595628415,2.9836065573770494,0.009289617486338797,True,3.786338797814208,6.0,61,1.0,6,0.1,0.2766881894000538,6,30,53,60,5,15,32,19,20,1,16,14,19,2,8,1,43,22,35,18
noisy_untrusted_external,17,26,61,60,98,0.053551912568306013,3.2131147540983607,0.022404371584699455,True,3.63551912568306,5.0,61,1.0,6,0.1,0.20922878596607414,6,30,53,60,4,12,31,28,23,1,16,14,19,2,8,1,32,17,35,21
nominal,17,27,61,60,95,0.05191256830601093,3.1147540983606556,0.00819672131147541,True,3.7202185792349725,6.0,61,1.0,8,0.13333333333333333,0.29819800569800575,8,32,55,60,3,14,30,29,19,1,16,14,19,2,8,1,43,14,38,18
degraded_ego,17,27,61,60,94,0.05136612021857923,3.081967213114754,0.01366120218579235,True,3.787431693989071,6.0,61,1.0,6,0.1,0.2658733215936606,6,30,53,60,3,18,28,22,23,1,16,14,19,2,8,1,42,17,38,20
ambiguous_local_context,17,27,61,60,97,0.053005464480874315,3.180327868852459,0.013036690085870413,True,3.60327868852459,5.0,61,1.0,6,0.1,0.15990735567006756,6,30,53,60,3,14,29,21,30,1,16,14,19,2,8,1,40,19,34,20
noisy_untrusted_external,17,27,61,60,109,0.059562841530054644,3.5737704918032787,0.027517564402810304,True,3.308743169398907,5.0,61,1.0,6,0.1,0.10831988162496638,6,30,53,60,3,18,32,32,24,1,16,14,19,2,8,1,34,13,41,24
nominal,17,28,61,60,94,0.05136612021857923,3.081967213114754,0.014663023679417122,True,3.658469945355191,5.0,61,1.0,7,0.11666666666666667,0.22008026185992288,7,31,54,60,3,15,28,25,23,1,16,14,19,2,8,1,42,17,39,25
degraded_ego,17,28,61,60,97,0.053005464480874315,3.180327868852459,0.013153786104605778,True,3.6573770491803277,5.0,61,1.0,6,0.1,0.18413521036402394,6,30,53,60,3,14,30,33,17,1,16,14,19,2,8,1,37,11,35,22
ambiguous_local_context,17,28,61,60,92,0.05027322404371585,3.0163934426229506,0.034894613583138175,True,3.839344262295082,6.0,61,1.0,7,0.11666666666666667,0.3413649000089679,7,31,54,60,3,9,31,25,24,1,16,14,19,2,8,1,42,19,39,22
noisy_untrusted_external,17,28,61,60,97,0.053005464480874315,3.180327868852459,0.033801717408274784,True,3.587431693989071,5.0,61,1.0,7,0.11666666666666667,0.2345634716821157,7,31,54,60,3,12,28,31,23,1,16,14,19,2,8,1,39,17,37,17
nominal,17,29,61,60,112,0.06120218579234973,3.6721311475409837,0.029234972677595627,True,3.2366120218579235,5.0,61,1.0,6,0.1,0.07253938936142326,6,30,53,60,3,13,34,35,27,1,16,14,19,2,8,1,43,16,36,20
degraded_ego,17,29,61,60,106,0.05792349726775956,3.4754098360655736,0.009836065573770491,True,3.400546448087432,5.0,61,1.0,7,0.11666666666666667,0.15910069685493416,7,31,54,60,3,16,33,32,22,1,16,14,19,2,8,1,40,19,36,19
ambiguous_local_context,17,29,61,60,98,0.053551912568306013,3.2131147540983607,0.00819672131147541,True,3.5846994535519126,5.0,61,1.0,7,0.11666666666666667,0.2388398763822492,7,31,54,60,3,21,28,30,16,1,16,14,19,2,8,1,42,18,36,24
noisy_untrusted_external,17,29,61,60,98,0.053551912568306013,3.2131147540983607,0.01717408274785324,True,3.601092896174863,5.0,61,1.0,5,0.08333333333333333,0.12125975248856605,5,29,52,60,3,14,30,30,21,1,16,14,19,2,8,1,43,18,37,23
nominal,17,30,61,60,94,0.05136612021857923,3.081967213114754,0.024043715846994534,True,3.710928961748634,5.0,61,1.0,5,0.08333333333333333,0.22711595372612317,5,29,52,60,4,18,25,27,20,1,16,14,19,2,8,1,39,17,41,19
degraded_ego,17,30,61,60,98,0.053551912568306013,3.2131147540983607,0.053239656518345044,True,3.536065573770492,5.0,61,1.0,8,0.13333333333333333,0.2135745673033809,8,32,55,60,3,16,28,26,25,1,16,14,19,2,8,1,39,15,39,23
ambiguous_local_context,17,30,61,60,90,0.04918032786885246,2.9508196721311477,0.02154566744730679,True,3.8398907103825137,6.0,61,1.0,6,0.1,0.3026634382566586,6,30,53,60,3,16,24,24,23,1,16,14,19,2,8,1,36,15,39,28
noisy_untrusted_external,17,30,61,60,83,0.0453551912568306,2.721311475409836,0.02459016393442623,True,3.99672131147541,6.0,61,1.0,8,0.13333333333333333,0.4817890772128059,8,32,55,60,4,10,27,23,19,1,16,14,19,2,8,1,41,21,40,24
nominal,17,31,61,60,92,0.05027322404371585,3.0163934426229506,0.02459016393442623,True,3.737158469945355,5.0,61,1.0,8,0.13333333333333333,0.36641939980923044,8,32,55,60,3,14,33,23,19,1,16,14,19,2,8,1,44,16,35,25
degraded_ego,17,31,61,60,111,0.060655737704918035,3.639344262295082,0.04718969555035129,True,3.3169398907103824,5.0,61,1.0,6,0.1,0.11409821659821659,6,30,53,60,3,16,33,31,28,1,16,14,19,2,8,1,44,20,40,23
ambiguous_local_context,17,31,61,60,113,0.06174863387978142,3.7049180327868854,0.03337236533957845,True,3.2256830601092896,5.0,61,1.0,7,0.11666666666666667,0.137041908185976,7,31,54,60,3,19,31,38,22,1,16,14,19,2,8,1,39,20,33,15
noisy_untrusted_external,17,31,61,60,86,0.046994535519125684,2.819672131147541,0.02427790788446526,True,3.8459016393442624,6.0,61,1.0,7,0.11666666666666667,0.34271634830956854,7,31,54,60,3,14,26,17,26,1,16,14,19,2,8,1,43,15,44,23
nominal,17,32,61,60,92,0.05027322404371585,3.0163934426229506,0.009836065573770491,True,3.7114754098360656,5.0,61,1.0,6,0.1,0.21071410228189882,6,30,53,60,4,14,30,23,21,1,16,14,19,2,8,1,45,17,42,24
degraded_ego,17,32,61,60,99,0.054098360655737705,3.2459016393442623,0.029508196721311476,True,3.4989071038251365,5.0,61,1.0,8,0.13333333333333333,0.2647906017397543,8,32,55,60,3,16,34,23,23,1,16,14,19,2,8,1,38,17,38,23
ambiguous_local_context,17,32,61,60,87,0.047540983606557376,2.8524590163934427,0.02185792349726776,True,3.8333333333333335,5.0,61,1.0,8,0.13333333333333333,0.4216585956416465,8,32,55,60,3,12,28,21,23,1,16,14,19,2,8,1,38,14,44,23
noisy_untrusted_external,17,32,61,60,102,0.05573770491803279,3.3442622950819674,0.03622170179547229,True,3.531693989071038,5.0,61,1.0,5,0.08333333333333333,0.11984249272384866,5,29,52,60,3,11,30,33,25,1,16,14,19,2,8,1,43,13,46,22
nominal,17,33,61,60,109,0.059562841530054644,3.5737704918032787,0.03239656518345043,True,3.33224043715847,5.0,61,1.0,8,0.13333333333333333,0.1619670881535288,8,32,55,60,3,10,40,32,24,1,16,14,19,2,8,1,44,18,41,23
