scenario,previous_context_tuple,next_context_tuple,transition_count,transition_share
ambiguous_local_context,public_place|focused_work|medium|degraded,transit|commuting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|degraded,transit|waiting|low|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,home|focused_work|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,home|focused_work|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,home|resting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,meeting_room|focused_work|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,office|interacting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,office|waiting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|commuting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|commuting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|focused_work|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|focused_work|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|interacting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|resting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|waiting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,public_place|waiting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,transit|commuting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,transit|commuting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|nominal,transit|waiting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|sparse,office|resting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|sparse,public_place|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|sparse,public_place|waiting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|sparse,public_place|waiting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|focused_work|medium|sparse,transit|commuting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,home|resting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,home|waiting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,office|focused_work|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,office|focused_work|low|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,office|interacting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,office|interacting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,office|interacting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|commuting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|commuting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|commuting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|commuting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|commuting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|interacting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|interacting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|resting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|resting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|waiting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|waiting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|waiting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,public_place|waiting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|commuting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|commuting|low|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|commuting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|interacting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|interacting|low|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|interacting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|resting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|degraded,transit|waiting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,home|interacting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,home|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,home|waiting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,meeting_room|interacting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|focused_work|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|focused_work|low|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|focused_work|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|interacting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|resting|low|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,office|waiting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|commuting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|commuting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|commuting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|focused_work|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|focused_work|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|interacting|low|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|waiting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|waiting|low|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,public_place|waiting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,transit|commuting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,transit|commuting|low|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,transit|interacting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,transit|resting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,transit|resting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|nominal,transit|waiting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,home|interacting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,meeting_room|focused_work|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,office|commuting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,office|focused_work|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,office|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,office|waiting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,public_place|commuting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,public_place|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,public_place|waiting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,public_place|waiting|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,transit|commuting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,transit|commuting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,transit|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,transit|resting|medium|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,transit|waiting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|high|sparse,transit|waiting|low|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|degraded,public_place|interacting|high|nominal,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|degraded,public_place|waiting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|degraded,public_place|waiting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|degraded,transit|commuting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|nominal,home|resting|medium|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|nominal,meeting_room|focused_work|high|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|nominal,meeting_room|interacting|medium|sparse,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|nominal,meeting_room|waiting|high|degraded,1,8.510638297872341e-05
ambiguous_local_context,public_place|interacting|low|nominal,office|focused_work|low|nominal,1,8.510638297872341e-05
