scenario,policy,policy_label,discovery_mode,episode,place,activity,env_load,resource_state,mean_variable_accuracy,overall_context_accuracy,nodes_visited,visited_node_count,traversed_edge_count,scored_candidate_count,candidate_variable_coverage_count,all_variables_covered_by_candidates,recruited_variable_coverage_count,all_variables_covered_by_recruited_sources,discovered_candidate_count,selected_source_count,estimated_latency,privacy_exposure_cost,discovery_cost,recruitment_cost,selection_cost,total_operational_cost,ego_missing_rate,convergence_time,adaptive_activation_rate,seed,macro_f1_place,macro_f1_activity,macro_f1_env_load,macro_f1_resource_state
nominal,ego_only,Ego-only,exhaustive_hop,18,0.4583333333333333,0.6458333333333334,0.6458333333333334,0.6666666666666666,0.6041666666666666,0.20833333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,2.641025641025641,0.0,11,0.4129653679653679,0.5151159951159952,0.6347625821310031,0.434070951879171
nominal,ego_only,Ego-only,exhaustive_hop,19,0.6041666666666666,0.5833333333333334,0.5208333333333334,0.6458333333333334,0.5885416666666666,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,4.363636363636363,0.0,11,0.5590183653112714,0.5913789913789914,0.49716475095785445,0.44688644688644685
nominal,ego_only,Ego-only,exhaustive_hop,20,0.5,0.6041666666666666,0.625,0.5833333333333334,0.578125,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,3.8043478260869565,0.0,11,0.47354276270684936,0.5868137254901961,0.6178835978835978,0.506140350877193
nominal,ego_only,Ego-only,exhaustive_hop,21,0.4583333333333333,0.5,0.5833333333333334,0.4375,0.4947916666666667,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,8.659090909090908,0.0,11,0.4129802955665024,0.4672017472017472,0.5918803418803419,0.29429892141756553
nominal,ego_only,Ego-only,exhaustive_hop,22,0.7083333333333334,0.5625,0.5625,0.4791666666666667,0.578125,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15104166666666666,4.0,0.0,11,0.6887955182072828,0.4744343891402715,0.5318840579710145,0.33756613756613757
nominal,ego_only,Ego-only,exhaustive_hop,23,0.5208333333333334,0.625,0.6875,0.5833333333333334,0.6041666666666666,0.20833333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,3.116279069767442,0.0,11,0.5087301587301588,0.6181085972850678,0.6696727471476395,0.3917290439029569
nominal,ego_only,Ego-only,exhaustive_hop,24,0.625,0.5,0.5208333333333334,0.5833333333333334,0.5572916666666666,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,2.825,0.0,11,0.5825185185185184,0.4805194805194805,0.5026455026455027,0.48095238095238096
nominal,ego_only,Ego-only,exhaustive_hop,25,0.6041666666666666,0.4375,0.625,0.6041666666666666,0.5677083333333334,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,4.176470588235294,0.0,11,0.5777711323763955,0.43739473845964716,0.6074134199134199,0.543706355054918
nominal,ego_only,Ego-only,exhaustive_hop,26,0.625,0.4791666666666667,0.625,0.5,0.5572916666666666,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,3.347826086956522,0.0,11,0.6264059954382535,0.453259594436065,0.537538092159941,0.3371212121212121
nominal,ego_only,Ego-only,exhaustive_hop,27,0.6458333333333334,0.4583333333333333,0.6458333333333334,0.4791666666666667,0.5572916666666666,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,5.45,0.0,11,0.5857142857142857,0.3621732026143791,0.6250800591885863,0.40209622284374386
nominal,ego_only,Ego-only,exhaustive_hop,28,0.5833333333333334,0.5416666666666666,0.625,0.4375,0.546875,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,5.909090909090909,0.0,11,0.5750132625994695,0.5271306471306472,0.5979437229437229,0.36237259816207185
nominal,ego_only,Ego-only,exhaustive_hop,29,0.5625,0.5625,0.6041666666666666,0.5833333333333334,0.578125,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708333333333334,6.314285714285714,0.0,11,0.5222402159244265,0.559981684981685,0.5958333333333333,0.4202020202020202
nominal,ego_only,Ego-only,exhaustive_hop,30,0.5208333333333334,0.5625,0.5625,0.6458333333333334,0.5729166666666666,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,4.088235294117647,0.0,11,0.5148591909882233,0.5400825647782169,0.5015384615384616,0.589864158829676
nominal,ego_only,Ego-only,exhaustive_hop,31,0.375,0.4375,0.5208333333333334,0.5625,0.4739583333333333,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604166666666667,5.853658536585366,0.0,11,0.3503077049991751,0.38684602219485936,0.5156551509492685,0.5123872026251025
nominal,ego_only,Ego-only,exhaustive_hop,32,0.4583333333333333,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19270833333333334,3.230769230769231,0.0,11,0.3174603174603175,0.5465709728867624,0.5946763460375076,0.4305555555555555
nominal,ego_only,Ego-only,exhaustive_hop,33,0.6875,0.5208333333333334,0.5625,0.6041666666666666,0.59375,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229166666666666,3.4634146341463414,0.0,11,0.6709956709956709,0.45748101042218686,0.5397104421494665,0.47407407407407404
nominal,ego_only,Ego-only,exhaustive_hop,34,0.5416666666666666,0.5625,0.625,0.625,0.5885416666666666,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,4.3023255813953485,0.0,11,0.4937971014492753,0.5260624679979519,0.6289146289146289,0.44460390355912743
nominal,ego_only,Ego-only,exhaustive_hop,35,0.5,0.625,0.5,0.5833333333333334,0.5520833333333334,0.020833333333333332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,6.0,0.0,11,0.5004761904761905,0.6258721670486376,0.48877005347593583,0.43135616819827344
nominal,ego_only,Ego-only,exhaustive_hop,36,0.4791666666666667,0.5208333333333334,0.7291666666666666,0.5625,0.5729166666666666,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229166666666666,6.461538461538462,0.0,11,0.3599328028293546,0.46756798756798756,0.7358927033345637,0.4095669036845508
nominal,ego_only,Ego-only,exhaustive_hop,37,0.5416666666666666,0.7708333333333334,0.5416666666666666,0.4791666666666667,0.5833333333333334,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,3.4705882352941178,0.0,11,0.5293187630783539,0.7822710622710621,0.5421785421785422,0.38558444748570025
nominal,ego_only,Ego-only,exhaustive_hop,38,0.6666666666666666,0.6041666666666666,0.5,0.5416666666666666,0.578125,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,7.465116279069767,0.0,11,0.5161172161172162,0.5742857142857143,0.4922748835792314,0.4083333333333334
nominal,ego_only,Ego-only,exhaustive_hop,39,0.6041666666666666,0.5833333333333334,0.6458333333333334,0.6458333333333334,0.6197916666666666,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,4.782608695652174,0.0,11,0.5626405757984705,0.5797868797868798,0.637989417989418,0.41497584541062804
nominal,ego_only,Ego-only,exhaustive_hop,40,0.5625,0.625,0.5416666666666666,0.5,0.5572916666666666,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15104166666666666,10.485714285714286,0.0,11,0.49630952380952387,0.56082995951417,0.5402969790066564,0.4217134172531139
nominal,ego_only,Ego-only,exhaustive_hop,41,0.6041666666666666,0.5625,0.7083333333333334,0.5416666666666666,0.6041666666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145833333333334,2.8205128205128207,0.0,11,0.6094871794871795,0.5333666333666334,0.7012094154142824,0.2717788210745957
nominal,ego_only,Ego-only,exhaustive_hop,42,0.6875,0.5416666666666666,0.6041666666666666,0.5416666666666666,0.59375,0.20833333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,2.0,0.0,11,0.5660606060606062,0.5332287581699346,0.6057060755336617,0.3841269841269841
nominal,ego_only,Ego-only,exhaustive_hop,43,0.7083333333333334,0.4166666666666667,0.4583333333333333,0.5625,0.5364583333333334,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333334,8.03448275862069,0.0,11,0.7043470745830092,0.426037851037851,0.4340980656770131,0.5484887770405958
nominal,ego_only,Ego-only,exhaustive_hop,44,0.6041666666666666,0.5416666666666666,0.5625,0.5416666666666666,0.5625,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19270833333333334,11.675,0.0,11,0.5076190476190476,0.43065444359562005,0.5365405204114881,0.36988936988936993
nominal,ego_only,Ego-only,exhaustive_hop,45,0.5833333333333334,0.5625,0.5625,0.5208333333333334,0.5572916666666666,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,2.8620689655172415,0.0,11,0.5171304347826087,0.5285285149632977,0.5565580618212197,0.43301285228136255
nominal,ego_only,Ego-only,exhaustive_hop,46,0.5625,0.5,0.6458333333333334,0.4791666666666667,0.546875,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,7.975609756097561,0.0,11,0.5849659684327877,0.4899145299145299,0.6404505888376857,0.3376344086021505
nominal,ego_only,Ego-only,exhaustive_hop,47,0.5833333333333334,0.5625,0.5833333333333334,0.5833333333333334,0.578125,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,5.733333333333333,0.0,11,0.5204248366013073,0.4835548467127414,0.5870767319043181,0.44362984685565326
nominal,ego_only,Ego-only,exhaustive_hop,48,0.4583333333333333,0.6458333333333334,0.7083333333333334,0.5625,0.59375,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24479166666666666,6.883720930232558,0.0,11,0.43887068097594406,0.6030392156862745,0.703045903045903,0.4666666666666666
nominal,ego_only,Ego-only,exhaustive_hop,49,0.7083333333333334,0.4791666666666667,0.6666666666666666,0.5833333333333334,0.609375,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,7.073170731707317,0.0,11,0.6864860681114552,0.3956667004493092,0.6227009322247418,0.3518518518518518
nominal,ego_only,Ego-only,exhaustive_hop,0,0.4583333333333333,0.5625,0.4583333333333333,0.5,0.4947916666666667,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,4.325,0.0,13,0.4598086124401914,0.5461777438248027,0.4418003565062389,0.3710846815957713
nominal,ego_only,Ego-only,exhaustive_hop,1,0.5833333333333334,0.5,0.5416666666666666,0.4166666666666667,0.5104166666666666,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,7.069767441860465,0.0,13,0.5732598670679167,0.4794679005205321,0.525030525030525,0.34882154882154887
nominal,ego_only,Ego-only,exhaustive_hop,2,0.5833333333333334,0.6041666666666666,0.5833333333333334,0.5833333333333334,0.5885416666666666,0.22916666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.911111111111111,0.0,13,0.4471428571428572,0.6222522522522522,0.5758395312147847,0.48333333333333334
nominal,ego_only,Ego-only,exhaustive_hop,3,0.6041666666666666,0.6458333333333334,0.5833333333333334,0.5416666666666666,0.59375,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354166666666666,3.3181818181818183,0.0,13,0.5837276449041154,0.5913832199546485,0.5738150738150738,0.3912581699346405
nominal,ego_only,Ego-only,exhaustive_hop,4,0.5833333333333334,0.7083333333333334,0.5625,0.625,0.6197916666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354166666666666,5.048780487804878,0.0,13,0.5027350427350428,0.7141267811472416,0.5365405204114881,0.4775143888401132
nominal,ego_only,Ego-only,exhaustive_hop,5,0.6041666666666666,0.6875,0.6875,0.625,0.6510416666666666,0.2708333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19791666666666666,1.930232558139535,0.0,13,0.5981057981057981,0.6448366347135158,0.6666666666666666,0.5608748802325966
nominal,ego_only,Ego-only,exhaustive_hop,6,0.5,0.3958333333333333,0.5416666666666666,0.5208333333333334,0.4895833333333333,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6.846153846153846,0.0,13,0.5068832616658704,0.4380140021269054,0.5313057756835867,0.4137166816412099
nominal,ego_only,Ego-only,exhaustive_hop,7,0.6041666666666666,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.640625,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,4.222222222222222,0.0,13,0.5703463203463204,0.5687166634535055,0.6809116809116809,0.5352269562795878
nominal,ego_only,Ego-only,exhaustive_hop,8,0.6041666666666666,0.5208333333333334,0.6458333333333334,0.7083333333333334,0.6197916666666666,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145833333333334,4.125,0.0,13,0.5591688311688313,0.454920634920635,0.6206167592895282,0.4140740740740741
nominal,ego_only,Ego-only,exhaustive_hop,9,0.5416666666666666,0.5625,0.6041666666666666,0.5625,0.5677083333333334,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19270833333333334,4.512820512820513,0.0,13,0.5356094782410572,0.5168531468531469,0.5795123177476119,0.5273368606701939
nominal,ego_only,Ego-only,exhaustive_hop,10,0.5833333333333334,0.6041666666666666,0.5,0.6041666666666666,0.5729166666666666,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19791666666666666,4.583333333333333,0.0,13,0.5693106893106893,0.613982456140351,0.4947089947089947,0.39676113360323884
nominal,ego_only,Ego-only,exhaustive_hop,11,0.5,0.6666666666666666,0.6041666666666666,0.6875,0.6145833333333334,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19270833333333334,5.05,0.0,13,0.4743384152079805,0.6228566149297856,0.5690263842437756,0.31766124171187465
nominal,ego_only,Ego-only,exhaustive_hop,12,0.625,0.4791666666666667,0.5416666666666666,0.6041666666666666,0.5625,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,6.483870967741935,0.0,13,0.5903795721187025,0.44994182288299933,0.5405228758169934,0.3926933957662668
nominal,ego_only,Ego-only,exhaustive_hop,13,0.4791666666666667,0.6041666666666666,0.4375,0.5,0.5052083333333334,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229166666666666,6.0,0.0,13,0.47738791423001947,0.5094317447258624,0.40629142792944606,0.27847396268448904
nominal,ego_only,Ego-only,exhaustive_hop,14,0.5,0.6041666666666666,0.5208333333333334,0.7083333333333334,0.5833333333333334,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,5.534883720930233,0.0,13,0.45996658312447786,0.5847752247752248,0.4942103966494211,0.5447089947089947
nominal,ego_only,Ego-only,exhaustive_hop,15,0.5416666666666666,0.6041666666666666,0.4791666666666667,0.7083333333333334,0.5833333333333334,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708333333333334,7.930232558139535,0.0,13,0.5243589743589744,0.5857741717376606,0.4719576719576719,0.60385101010101
nominal,ego_only,Ego-only,exhaustive_hop,16,0.5208333333333334,0.625,0.75,0.6875,0.6458333333333334,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19791666666666666,3.2954545454545454,0.0,13,0.5057554210495387,0.6285314685314686,0.7241048593350384,0.4205441139079584
nominal,ego_only,Ego-only,exhaustive_hop,17,0.6666666666666666,0.4375,0.5833333333333334,0.5208333333333334,0.5520833333333334,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19270833333333334,4.595238095238095,0.0,13,0.5237575757575758,0.44558823529411756,0.5402124813889521,0.439872408293461
nominal,ego_only,Ego-only,exhaustive_hop,18,0.625,0.5208333333333334,0.5625,0.5208333333333334,0.5572916666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,4.785714285714286,0.0,13,0.5072312744726538,0.4924449920788593,0.5453643578643579,0.35352085725220056
nominal,ego_only,Ego-only,exhaustive_hop,19,0.4791666666666667,0.5833333333333334,0.5,0.6458333333333334,0.5520833333333334,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145833333333334,6.791666666666667,0.0,13,0.43421981789443215,0.5641379310344827,0.4747863247863247,0.4917636810010296
nominal,ego_only,Ego-only,exhaustive_hop,20,0.5,0.6041666666666666,0.625,0.625,0.5885416666666666,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708333333333334,4.4772727272727275,0.0,13,0.4639659755449229,0.5995518207282913,0.6308497536945813,0.4681818181818182
nominal,ego_only,Ego-only,exhaustive_hop,21,0.6041666666666666,0.5208333333333334,0.6458333333333334,0.7083333333333334,0.6197916666666666,0.14583333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,4.232558139534884,0.0,13,0.4920634920634921,0.4890909090909091,0.6438672438672439,0.4444444444444445
nominal,ego_only,Ego-only,exhaustive_hop,22,0.5208333333333334,0.5416666666666666,0.5625,0.5833333333333334,0.5520833333333334,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,5.888888888888889,0.0,13,0.51169559011344,0.5105829228243021,0.5357854406130268,0.4925925925925925
nominal,ego_only,Ego-only,exhaustive_hop,23,0.5625,0.5208333333333334,0.4791666666666667,0.5208333333333334,0.5208333333333334,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,4.0,0.0,13,0.5433889602053915,0.5308532200065381,0.484593837535014,0.44465709728867625
nominal,ego_only,Ego-only,exhaustive_hop,24,0.7291666666666666,0.3333333333333333,0.6458333333333334,0.5,0.5520833333333334,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354166666666666,7.238095238095238,0.0,13,0.6604422604422604,0.30237902448428766,0.6487729108418764,0.42703818369453045
nominal,ego_only,Ego-only,exhaustive_hop,25,0.5416666666666666,0.6666666666666666,0.625,0.625,0.6145833333333334,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15104166666666666,2.4871794871794872,0.0,13,0.5006926406926407,0.6853024453024453,0.6226671610431344,0.4809954751131222
nominal,ego_only,Ego-only,exhaustive_hop,26,0.625,0.6041666666666666,0.4583333333333333,0.6041666666666666,0.5729166666666666,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,3.8421052631578947,0.0,13,0.5905128205128205,0.5607503607503608,0.4561436436436436,0.4276094276094276
nominal,ego_only,Ego-only,exhaustive_hop,27,0.6041666666666666,0.4791666666666667,0.5416666666666666,0.5,0.53125,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395833333333334,10.11111111111111,0.0,13,0.6024422726248284,0.47693465547927794,0.5372043010752688,0.38174939814284076
nominal,ego_only,Ego-only,exhaustive_hop,28,0.3333333333333333,0.5625,0.6875,0.6041666666666666,0.546875,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,8.333333333333334,0.0,13,0.2738478260869565,0.5420935220935221,0.6841931216931217,0.39997561124321696
nominal,ego_only,Ego-only,exhaustive_hop,29,0.625,0.6458333333333334,0.6666666666666666,0.4583333333333333,0.5989583333333334,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,5.186046511627907,0.0,13,0.6018518518518519,0.6384165542060278,0.6382575757575758,0.2979166666666666
nominal,ego_only,Ego-only,exhaustive_hop,30,0.4166666666666667,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.53125,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19270833333333334,3.0,0.0,13,0.39476151089054307,0.47678559830262623,0.5820066793697625,0.41052314186642547
nominal,ego_only,Ego-only,exhaustive_hop,31,0.5208333333333334,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.515625,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11.285714285714286,0.0,13,0.5028513813268805,0.4221116138763198,0.5330789613142554,0.41746031746031736
nominal,ego_only,Ego-only,exhaustive_hop,32,0.5208333333333334,0.5,0.4583333333333333,0.625,0.5260416666666666,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,7.512820512820513,0.0,13,0.5198321891685737,0.4742914979757085,0.4533945377182503,0.5407407407407407
nominal,ego_only,Ego-only,exhaustive_hop,33,0.4583333333333333,0.5208333333333334,0.5,0.6666666666666666,0.5364583333333334,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541666666666666,13.6,0.0,13,0.45307692307692304,0.4777911743428985,0.5084033613445378,0.5028011204481793
nominal,ego_only,Ego-only,exhaustive_hop,34,0.4791666666666667,0.6041666666666666,0.5208333333333334,0.5833333333333334,0.546875,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354166666666666,5.813953488372093,0.0,13,0.47323232323232317,0.6071335200746966,0.5097877033360905,0.40256410256410263
nominal,ego_only,Ego-only,exhaustive_hop,35,0.625,0.3958333333333333,0.5833333333333334,0.6041666666666666,0.5520833333333334,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333334,7.057142857142857,0.0,13,0.5935531135531136,0.3927289377289377,0.572829131652661,0.5365059067105103
nominal,ego_only,Ego-only,exhaustive_hop,36,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.5208333333333334,0.5260416666666666,0.10416666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354166666666666,7.380952380952381,0.0,13,0.5642046035805628,0.476795978215333,0.5319250284767526,0.40317460317460324
nominal,ego_only,Ego-only,exhaustive_hop,37,0.5208333333333334,0.5625,0.6666666666666666,0.5625,0.578125,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354166666666666,3.7209302325581395,0.0,13,0.5567001114827204,0.5565588972431078,0.6607492550021287,0.34044699262090566
nominal,ego_only,Ego-only,exhaustive_hop,38,0.5625,0.5416666666666666,0.5833333333333334,0.6041666666666666,0.5729166666666666,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,5.744186046511628,0.0,13,0.5034920634920634,0.48590581531758004,0.5494417862838915,0.3512077294685991
